chr	start	end	geneID	geneName
11	3000922	3057613	ENSG00000110619	CARS
11	3048359	3048521	ENSG00000201616	RNU1-91P
11	3087116	3166739	ENSG00000021762	OSBPL5
11	3217944	3218813	ENSG00000182170	MRGPRG
11	3227698	3232386	ENSG00000184350	MRGPRE
11	3339261	3379222	ENSG00000005801	ZNF195
11	3638503	3642316	ENSG00000167311	ART5
11	3645128	3664416	ENSG00000129744	ART1
11	3663815	3663911	ENSG00000201279	RF00019
11	3665164	3665259	ENSG00000200201	RF00019
11	3665587	3671384	ENSG00000129749	CHRNA10
11	3671083	3797792	ENSG00000110713	NUP98
11	3781395	3781456	ENSG00000238304	RNU7-50P
11	3797724	3826371	ENSG00000148985	PGAP2
11	3826978	3840983	ENSG00000177105	RHOG
11	3854527	4093210	ENSG00000167323	STIM1
11	3922567	3922703	ENSG00000206976	RF00409
11	4094707	4138876	ENSG00000167325	RRM1
11	4367263	4368386	ENSG00000221996	OR52B4
11	4384897	4393696	ENSG00000132109	TRIM21
11	4449295	4450361	ENSG00000181963	OR52K2
11	4545191	4546144	ENSG00000197790	OR52M1
11	4598672	4608259	ENSG00000167333	TRIM68
11	4637477	4643060	ENSG00000197428	OR51D1
11	4680171	4697854	ENSG00000167332	OR51E2
11	4704927	4992429	ENSG00000167346	MMP26
11	4756645	4756797	ENSG00000201980	RF00091
11	4768979	4769938	ENSG00000280021	OR51F1
11	4803433	4804380	ENSG00000279270	OR52R1
11	4821321	4822456	ENSG00000176925	OR51F2
11	4847489	4849238	ENSG00000176922	OR51S1
11	4881819	4882883	ENSG00000176900	OR51T1
11	4903783	4909462	ENSG00000176895	OR51A7
11	4923374	4924339	ENSG00000278870	OR51G1
11	4994851	5005536	ENSG00000176798	OR51L1
11	5046526	5047461	ENSG00000205495	OR52J3
11	5058650	5059627	ENSG00000176787	OR52E2
11	5128776	5138356	ENSG00000171944	OR52A5
11	5143219	5154757	ENSG00000182070	OR52A1
11	5199735	5200700	ENSG00000176742	OR51V1
11	5225464	5229395	ENSG00000244734	HBB
11	5232678	5243657	ENSG00000223609	HBD
11	5268345	5505652	ENSG00000213931	HBE1
11	5351508	5352446	ENSG00000176239	OR51B6
11	5383812	5393263	ENSG00000184698	OR51M1
11	5422111	5423206	ENSG00000167360	OR51Q1
11	5449323	5456518	ENSG00000187918	OR51I2
11	5488685	5489749	ENSG00000181609	OR52D1
11	5507300	5509985	ENSG00000175520	UBQLN3
11	5544489	5548533	ENSG00000181616	OR52H1
11	5689689	5737089	ENSG00000132274	TRIM22
11	5736448	5738522	ENSG00000181023	OR56B1
11	5754243	5755905	ENSG00000181074	OR52N4
11	5776165	5783355	ENSG00000181009	OR52N5
11	5786471	5791265	ENSG00000181001	OR52N1
11	5820314	5821348	ENSG00000180988	OR52N2
11	5840928	5841952	ENSG00000205409	OR52E6
11	5856674	5857734	ENSG00000183269	OR52E8
11	5880629	5887079	ENSG00000180974	OR52E4
11	5893208	5902730	ENSG00000277932	OR52E5
11	5938751	5951347	ENSG00000184478	OR56A3
11	5985892	5986985	ENSG00000183313	OR52L1
11	5999445	6006946	ENSG00000183389	OR56A4
11	6019336	6034338	ENSG00000180934	OR56A1
11	6107684	6108835	ENSG00000180919	OR56B4
11	6199146	6200259	ENSG00000175485	OR52W1
11	6205566	6211132	ENSG00000180878	C11orf42
11	6211335	6234711	ENSG00000051009	FAM160A2
11	6234765	6244429	ENSG00000132259	CNGA4
11	6318946	6320647	ENSG00000170955	CAVIN3
11	6395124	6419414	ENSG00000166313	APBB1
11	6431049	6442617	ENSG00000110169	HPX
11	6448613	6474459	ENSG00000110171	TRIM3
11	6474683	6481479	ENSG00000132254	ARFIP2
11	6497260	6593758	ENSG00000179532	DNHD1
11	6595075	6603620	ENSG00000132275	RRP8
11	6603708	6610874	ENSG00000166333	ILK
11	6606296	6612667	ENSG00000166337	TAF10
11	6612763	6619485	ENSG00000166340	TPP1
11	6621323	6655854	ENSG00000166341	DCHS1
11	6680782	6683401	ENSG00000158042	MRPL17
11	6765626	6771976	ENSG00000188124	OR2AG2
11	6783020	6791558	ENSG00000279486	OR2AG1
11	6791736	6799689	ENSG00000184933	OR6A2
11	6845652	6846705	ENSG00000166363	OR10A5
11	6863057	6874717	ENSG00000170790	OR10A2
11	6920974	6922043	ENSG00000178358	OR2D3
11	6926404	7001004	ENSG00000149054	ZNF215
11	6999318	7020368	ENSG00000149050	ZNF214
11	7020446	7071308	ENSG00000158077	NLRP14
11	7089027	7090900	ENSG00000170748	RBMXL2
11	7234766	7234837	ENSG00000221703	MIR302E
11	7238778	7469042	ENSG00000170743	SYT9
11	7485388	7511377	ENSG00000183801	OLFML1
11	7513298	7657127	ENSG00000166387	PPFIBP2
11	7665100	7677222	ENSG00000166394	CYB5R2
11	7689438	7706421	ENSG00000183378	OVCH2
11	7795905	7796973	ENSG00000183303	OR5P2
11	7824818	7830840	ENSG00000182334	OR5P3
11	7889182	7889279	ENSG00000252769	RNU6-943P
11	7924592	7931268	ENSG00000279000	OR10A6
11	7959424	7965426	ENSG00000182261	NLRP10
11	7970251	8001862	ENSG00000175390	EIF3F
11	8019244	8106112	ENSG00000166402	TUB
11	8106093	8169055	ENSG00000166405	RIC3
11	8224304	8268716	ENSG00000166407	LMO1
11	8391868	8594289	ENSG00000130413	STK33
11	8555016	8555146	ENSG00000252778	RF00601
11	8612037	8682694	ENSG00000166436	TRIM66
11	8682411	8714759	ENSG00000166441	RPL27A
11	8684227	8684356	ENSG00000200983	SNORA3A
11	8685439	8685569	ENSG00000212607	SNORA3B
11	8693351	8910951	ENSG00000166444	ST5
11	8877417	8877518	ENSG00000202276	RF00019
11	8937579	8938211	ENSG00000176009	ASCL3
11	8943380	8943467	ENSG00000223080	RF00019
11	8947294	8965011	ENSG00000175348	TMEM9B
11	8980576	9004049	ENSG00000175352	NRIP3
11	9019498	9138114	ENSG00000175356	SCUBE2
11	9138825	9265390	ENSG00000184014	DENND5A
11	9280654	9314780	ENSG00000166471	TMEM41B
11	9384622	9448126	ENSG00000205339	IPO7
11	9428773	9428954	ENSG00000201998	SNORA23
11	9460319	9528524	ENSG00000166478	ZNF143
11	9573681	9593457	ENSG00000166483	WEE1
11	9578028	9578131	ENSG00000238387	RF01210
11	9664077	9752991	ENSG00000133789	SWAP70
11	9680924	9681238	ENSG00000201564	RN7SKP50
11	9778667	10294207	ENSG00000133812	SBF2
11	10304680	10307397	ENSG00000148926	ADM
11	10308313	10507579	ENSG00000133805	AMPD3
11	10507887	10509189	ENSG00000255823	MTRNR2L8
11	10511678	10541230	ENSG00000110315	RNF141
11	10556966	10611689	ENSG00000133800	LYVE1
11	10573091	10693988	ENSG00000072952	MRVI1
11	10725903	10726004	ENSG00000206858	RF00019
11	10750987	10801625	ENSG00000198730	CTR9
11	10797050	10809110	ENSG00000110321	EIF4G2
11	10801467	10801608	ENSG00000238622	SNORD97
11	10812074	10858796	ENSG00000236287	ZBED5
11	11270876	11622005	ENSG00000110328	GALNT18
11	11351942	11353357	ENSG00000254598	CSNK2A3
11	11841423	11959323	ENSG00000170242	USP47
11	11963106	12009769	ENSG00000050165	DKK3
11	12094008	12359144	ENSG00000133816	MICAL2
11	12163683	12163767	ENSG00000275373	MIR6124
11	12377185	12535356	ENSG00000197702	PARVA
11	12674591	12944483	ENSG00000187079	TEAD1
11	13009577	13012106	ENSG00000189431	RASSF10
11	13276652	13387266	ENSG00000133794	ARNTL
11	13388001	13463297	ENSG00000148925	BTBD10
11	13492055	13496181	ENSG00000152266	PTH
11	13668670	13732346	ENSG00000197601	FAR1
11	13686550	13686658	ENSG00000200685	RF00019
11	13962689	14267884	ENSG00000262655	SPON1
11	14443440	14500027	ENSG00000129083	COPB1
11	14504874	14643635	ENSG00000129084	PSMA1
11	14643723	14872044	ENSG00000152270	PDE3B
11	14877440	14892252	ENSG00000186104	CYP2R1
11	14904997	15082342	ENSG00000175868	CALCB
11	14966668	14972354	ENSG00000110680	CALCA
11	15112424	15247208	ENSG00000188487	INSC
11	15481808	15481893	ENSG00000253072	RF00324
11	15966449	16739591	ENSG00000110693	SOX6
11	16576851	16577135	ENSG00000241943	RN7SL188P
11	16777317	17014443	ENSG00000166689	PLEKHA7
11	16842253	16842587	ENSG00000199883	RN7SKP90
11	17074389	17077787	ENSG00000110700	RPS13
11	17077730	17207983	ENSG00000011405	PIK3C2A
11	17115652	17115763	ENSG00000201586	RNU6-593P
11	17208153	17349980	ENSG00000070081	NUCB2
11	17351726	17377341	ENSG00000188211	NCR3LG1
11	17385859	17389331	ENSG00000187486	KCNJ11
11	17392498	17476879	ENSG00000006071	ABCC8
11	17493895	17544416	ENSG00000006611	USH1C
11	17547373	17647150	ENSG00000188162	OTOG
11	17719568	17722131	ENSG00000129152	MYOD1
11	17734774	17856804	ENSG00000129159	KCNC1
11	17788048	18013162	ENSG00000129158	SERGEF
11	18017564	18042426	ENSG00000129167	TPH1
11	18069935	18106091	ENSG00000166788	SAAL1
11	18120955	18138480	ENSG00000179826	MRGPRX3
11	18172837	18174280	ENSG00000179817	MRGPRX4
11	18239223	18248643	ENSG00000134339	SAA2
11	18266174	18269977	ENSG00000173432	SAA1
11	18278668	18322198	ENSG00000110756	HPS5
11	18322295	18367044	ENSG00000110768	GTF2H1
11	18394388	18408425	ENSG00000134333	LDHA
11	18412307	18452058	ENSG00000166796	LDHC
11	18455824	18479600	ENSG00000166800	LDHAL6A
11	18468336	18527232	ENSG00000074319	TSG101
11	18529609	18588747	ENSG00000151116	UEVLD
11	18606401	18634791	ENSG00000179119	SPTY2D1
11	18693122	18704785	ENSG00000151117	TMEM86A
11	18704305	18726230	ENSG00000179057	IGSF22
11	18727928	18792721	ENSG00000110786	PTPN5
11	18933813	18939507	ENSG00000170255	MRGPRX1
11	19054455	19060681	ENSG00000183695	MRGPRX2
11	19117099	19176422	ENSG00000177054	ZDHHC13
11	19182037	19210571	ENSG00000129170	CSRP3
11	19224063	19241620	ENSG00000129173	E2F8
11	19350724	20121598	ENSG00000166833	NAV2
11	19575310	19575372	ENSG00000265210	MIR4486
11	19591156	19591291	ENSG00000207407	RF00408
11	20156155	20160613	ENSG00000109851	DBX1
11	20363685	20383783	ENSG00000109854	HTATIP2
11	20387530	20509294	ENSG00000185238	PRMT3
11	20599400	20659285	ENSG00000165970	SLC6A5
11	20669551	21575681	ENSG00000165973	NELL1
11	21799934	22283357	ENSG00000171714	ANO5
11	22338097	22379503	ENSG00000091664	SLC17A6
11	22622890	22625841	ENSG00000183161	FANCF
11	22625509	22813055	ENSG00000148935	GAS2
11	22813799	22830299	ENSG00000198168	SVIP
11	22846931	22860426	ENSG00000255359	CCDC179
11	23419105	23419190	ENSG00000275868	MIR8054
11	23849778	23849882	ENSG00000252519	RNU6-783P
11	24455911	24456010	ENSG00000207252	RF00019
11	24496970	25082631	ENSG00000187398	LUZP2
11	26309599	26663288	ENSG00000134343	ANO3
11	26559033	26572233	ENSG00000169550	MUC15
11	26667019	26723427	ENSG00000148942	SLC5A12
11	27040725	27127809	ENSG00000129151	BBOX1
11	27330827	27363868	ENSG00000109881	CCDC34
11	27365961	27472775	ENSG00000205213	LGR4
11	27494576	27506773	ENSG00000148943	LIN7C
11	27514970	27515047	ENSG00000278483	MIR8087
11	27654893	27722058	ENSG00000176697	BDNF
11	28020620	28108308	ENSG00000121621	KIF18A
11	28056815	28056910	ENSG00000207874	MIR610
11	28108248	28527041	ENSG00000169519	METTL15
11	28261194	28261519	ENSG00000222385	RN7SKP158
11	29721399	29721684	ENSG00000243505	RN7SL240P
11	30231016	30235261	ENSG00000131808	FSHB
11	30323051	30338227	ENSG00000152219	ARL14EP
11	30384493	30586872	ENSG00000066382	MPPED2
11	31369840	31431849	ENSG00000170946	DNAJC24
11	31432401	31509645	ENSG00000148950	IMMP1L
11	31509700	31790328	ENSG00000109911	ELP4
11	31784779	31818062	ENSG00000007372	PAX6
11	32081764	32081973	ENSG00000212551	RF00012
11	32090904	32105755	ENSG00000049449	RCN1
11	32435518	32458769	ENSG00000183242	WT1-AS
11	32435738	32435846	ENSG00000278822	RF02203
11	32439086	32439206	ENSG00000276530	RF02208
11	32439716	32440009	ENSG00000273908	RF02209
11	32583798	32606262	ENSG00000149100	EIF3M
11	32602246	32794658	ENSG00000186714	CCDC73
11	32829943	32858123	ENSG00000135378	PRRG4
11	32892820	32993316	ENSG00000060749	QSER1
11	33004250	33004345	ENSG00000200615	RF00019
11	33015864	33033582	ENSG00000121690	DEPDC7
11	33039417	33105943	ENSG00000176148	TCP11L1
11	33077188	33162371	ENSG00000176102	CSTF3
11	33171381	33171490	ENSG00000206808	RF00019
11	33196547	33196637	ENSG00000200485	RF00019
11	33256672	33357023	ENSG00000110422	HIPK3
11	33376466	33674102	ENSG00000110427	KIAA1549L
11	33698261	33700801	ENSG00000205177	C11orf91
11	33740939	33774543	ENSG00000110429	FBXO3
11	33858576	33892289	ENSG00000135363	LMO2
11	34051683	34101156	ENSG00000135387	CAPRIN1
11	34105602	34147670	ENSG00000135372	NAT10
11	34150988	34358008	ENSG00000166016	ABTB2
11	34189174	34189275	ENSG00000201867	RF00019
11	34438925	34472062	ENSG00000121691	CAT
11	34478793	34513805	ENSG00000135374	ELF5
11	34621093	34661057	ENSG00000135373	EHF
11	34853094	34916499	ENSG00000149089	APIP
11	34915829	35020591	ENSG00000110435	PDHX
11	35138870	35232402	ENSG00000026508	CD44
11	35251205	35420063	ENSG00000110436	SLC1A2
11	35431823	35530300	ENSG00000149090	PAMR1
11	35618419	35620868	ENSG00000179431	FJX1
11	35662805	35818007	ENSG00000166326	TRIM44
11	35943981	36232136	ENSG00000179241	LDLRAD3
11	36010098	36010204	ENSG00000263389	MIR3973
11	36269284	36289449	ENSG00000110442	COMMD9
11	36296288	36465204	ENSG00000135362	PRR5L
11	36487027	36510272	ENSG00000175104	TRAF6
11	36510709	36593156	ENSG00000166349	RAG1
11	36575574	36598279	ENSG00000175097	RAG2
11	39261107	39261213	ENSG00000201591	RNU6-99P
11	40114203	41459773	ENSG00000148948	LRRC4C
11	40351564	40351672	ENSG00000206806	RF00019
11	41122907	41123012	ENSG00000252922	RNU6-365P
11	43311963	43344529	ENSG00000166181	API5
11	43331261	43331356	ENSG00000252652	RF00019
11	43358932	43494933	ENSG00000052841	TTC17
11	43435132	43435397	ENSG00000252355	RN7SKP287
11	43581394	43581483	ENSG00000199077	MIR129-2
11	43680558	43856617	ENSG00000149084	HSD17B12
11	43880811	43920266	ENSG00000166199	ALKBH3
11	44047981	44059977	ENSG00000205126	ACCSL
11	44095549	44245429	ENSG00000151348	EXT2
11	44260440	44310166	ENSG00000052850	ALX4
11	44564427	44620363	ENSG00000085117	CD82
11	44726465	44932421	ENSG00000157570	TSPAN18
11	45095806	45235110	ENSG00000019485	PRDM11
11	45240301	45286319	ENSG00000019505	SYT13
11	45648877	45665622	ENSG00000175264	CHST1
11	45691704	45691776	ENSG00000276639	MIR7154
11	45804072	45813015	ENSG00000181830	SLC35C1
11	45847118	45883248	ENSG00000121671	CRY2
11	45885651	45906465	ENSG00000121653	MAPK8IP1
11	45906513	45907282	ENSG00000234776	C11orf94
11	45909669	45918812	ENSG00000121680	PEX16
11	45921621	45929096	ENSG00000165905	LARGE2
11	45929323	46121178	ENSG00000135365	PHF21A
11	46277661	46321422	ENSG00000157613	CREB3L1
11	46332905	46380554	ENSG00000149091	DGKZ
11	46376402	46376484	ENSG00000264102	MIR4688
11	46380756	46383837	ENSG00000110492	MDK
11	46385098	46386608	ENSG00000180720	CHRM4
11	46396414	46594125	ENSG00000110497	AMBRA1
11	46451805	46451889	ENSG00000265014	MIR3160-1
11	46602861	46617909	ENSG00000180423	HARBI1
11	46617527	46674818	ENSG00000175224	ATG13
11	46677080	46700615	ENSG00000175220	ARHGAP1
11	46700818	46705912	ENSG00000175213	ZNF408
11	46719180	46739506	ENSG00000180210	F2
11	46743048	46846308	ENSG00000175216	CKAP5
11	46758766	46758873	ENSG00000252427	RF00573
11	46762389	46762499	ENSG00000212135	SNORD67
11	46856868	46918642	ENSG00000134569	LRP4
11	46936689	47164385	ENSG00000149179	C11orf49
11	47164299	47177125	ENSG00000149182	ARFGAP2
11	47177525	47186443	ENSG00000165912	PACSIN3
11	47179611	47179737	ENSG00000275208	MIR6745
11	47214465	47239240	ENSG00000134574	DDB2
11	47239302	47248906	ENSG00000134575	ACP2
11	47248300	47269032	ENSG00000025434	NR1H3
11	47269161	47330031	ENSG00000110514	MADD
11	47331397	47352702	ENSG00000134571	MYBPC3
11	47354860	47378576	ENSG00000066336	SPI1
11	47407132	47416501	ENSG00000165915	SLC39A13
11	47418769	47426473	ENSG00000165916	PSMC3
11	47437757	47449178	ENSG00000165917	RAPSN
11	47465933	47565569	ENSG00000149187	CELF1
11	47557534	47557833	ENSG00000265559	RN7SL652P
11	47565336	47584562	ENSG00000213619	NDUFS3
11	47565430	47573461	ENSG00000110536	PTPMT1
11	47572197	47579015	ENSG00000123444	KBTBD4
11	47576471	47576588	ENSG00000200376	RNU5E-10P
11	47617315	47642623	ENSG00000109919	MTCH2
11	47659591	47715389	ENSG00000165923	AGBL2
11	47716517	47767443	ENSG00000109920	FNBP4
11	47726894	47726992	ENSG00000200090	RF00019
11	47778087	47848555	ENSG00000030066	NUP160
11	47820200	47820289	ENSG00000252874	RF00019
11	47980558	48170841	ENSG00000149177	PTPRJ
11	48216810	48217739	ENSG00000175619	OR4B1
11	48245056	48246080	ENSG00000172208	OR4X2
11	48306223	48307152	ENSG00000176555	OR4S1
11	48365485	48366465	ENSG00000176540	OR4C5
11	48488717	48489780	ENSG00000237388	OR4A47
11	48975324	48983826	ENSG00000220948	TRIM51GP
11	49027501	49038451	ENSG00000182053	TRIM49B
11	49053714	49059112	ENSG00000214891	TRIM64C
11	49146635	49208670	ENSG00000086205	FOLH1
11	49952391	49953419	ENSG00000258817	OR4C13
11	49981473	49982535	ENSG00000221954	OR4C12
11	55343151	55344231	ENSG00000181961	OR4A16
11	55367884	55368918	ENSG00000181958	OR4A15
11	55554307	55555419	ENSG00000181939	OR4C15
11	55648327	55652854	ENSG00000174982	OR4S2
11	55662201	55666195	ENSG00000181903	OR4C6
11	55795556	55796500	ENSG00000186113	OR5D14
11	55811367	55812476	ENSG00000279395	OR5L1
11	55819607	55820597	ENSG00000186119	OR5D18
11	55827219	55828154	ENSG00000205030	OR5L2
11	55913650	55914582	ENSG00000187612	OR5W2
11	55935456	55936400	ENSG00000167825	OR5I1
11	55965755	55969945	ENSG00000174970	OR10AG1
11	55993681	55994625	ENSG00000149133	OR5F1
11	56027654	56038191	ENSG00000181785	OR5AS1
11	56093277	56094286	ENSG00000172154	OR8I2
11	56103687	56107658	ENSG00000181767	OR8H2
11	56122373	56123311	ENSG00000181761	OR8H3
11	56134721	56140201	ENSG00000167822	OR8J3
11	56176618	56177556	ENSG00000174957	OR5J2
11	56231282	56234255	ENSG00000181718	OR5T2
11	56274154	56276819	ENSG00000181698	OR5T1
11	56315144	56320639	ENSG00000280314	OR8K3
11	56345945	56347031	ENSG00000150261	OR8K1
11	56354291	56361511	ENSG00000172487	OR8J1
11	56375624	56376553	ENSG00000172199	OR8U1
11	56490349	56491395	ENSG00000181371	OR5M8
11	56542262	56543281	ENSG00000255223	OR5M11
11	56576736	56577787	ENSG00000254834	OR5M10
11	56609236	56614874	ENSG00000255012	OR5M1
11	56641466	56642471	ENSG00000172464	OR5AP2
11	56663662	56664687	ENSG00000172459	OR5AR1
11	56699095	56703884	ENSG00000174914	OR9G1
11	56741223	56748697	ENSG00000172457	OR9G4
11	56743873	56743981	ENSG00000274770	MIR6128
11	56988872	56989867	ENSG00000181273	OR5AK2
11	57181747	57191717	ENSG00000183908	LRRC55
11	57233577	57237314	ENSG00000134817	APLNR
11	57299638	57324952	ENSG00000149115	TNKS1BP1
11	57325985	57335877	ENSG00000149136	SSRP1
11	57338374	57370600	ENSG00000109991	P2RX3
11	57376769	57381150	ENSG00000156575	PRG3
11	57406954	57427580	ENSG00000134802	SLC43A3
11	57451690	57452022	ENSG00000222998	RN7SKP259
11	57460549	57477534	ENSG00000186907	RTN4RL2
11	57484534	57515786	ENSG00000149150	SLC43A1
11	57528463	57530803	ENSG00000134809	TIMM10
11	57542641	57550274	ENSG00000214872	SMTNL1
11	57551656	57568284	ENSG00000156587	UBE2L6
11	57597387	57614853	ENSG00000149131	SERPING1
11	57641198	57641286	ENSG00000208009	MIR130A
11	57645087	57649944	ENSG00000166793	YPEL4
11	57648992	57661868	ENSG00000172409	CLP1
11	57667747	57701187	ENSG00000156599	ZDHHC5
11	57703714	57712323	ENSG00000156603	MED19
11	57712600	57740973	ENSG00000213593	TMX2
11	57741250	57743554	ENSG00000211450	SELENOH
11	57743514	57751781	ENSG00000233436	BTBD18
11	57753243	57819546	ENSG00000198561	CTNND1
11	58023881	58181616	ENSG00000186509	OR9Q1
11	58026706	58026812	ENSG00000200817	RNU6-899P
11	58030930	58031931	ENSG00000279051	OR6Q1
11	58116742	58125530	ENSG00000172377	OR9I1
11	58189070	58194053	ENSG00000186513	OR9Q2
11	58212720	58216084	ENSG00000280204	OR1S1
11	58227882	58228918	ENSG00000180475	OR10Q1
11	58358124	58359069	ENSG00000197786	OR5B17
11	58402464	58406874	ENSG00000172769	OR5B3
11	58421264	58428121	ENSG00000172365	OR5B2
11	58507175	58508105	ENSG00000198283	OR5B21
11	58526871	58578220	ENSG00000110031	LPXN
11	58622673	58625733	ENSG00000242689	CNTF
11	58640426	58731974	ENSG00000149124	GLYAT
11	58834065	58904215	ENSG00000156689	GLYATL2
11	58905398	59043527	ENSG00000166840	GLYATL1
11	59086307	59094786	ENSG00000255151	GLYATL1B
11	59107185	59127410	ENSG00000189057	FAM111B
11	59142748	59155039	ENSG00000166801	FAM111A
11	59171430	59208587	ENSG00000110042	DTX4
11	59208510	59212951	ENSG00000197629	MPEG1
11	59214406	59214699	ENSG00000263999	RN7SL42P
11	59291052	59291333	ENSG00000263944	RN7SL435P
11	59358895	59371714	ENSG00000176495	OR5AN1
11	59416969	59426412	ENSG00000172324	OR5A2
11	59436469	59451380	ENSG00000172320	OR5A1
11	59456938	59457991	ENSG00000166884	OR4D6
11	59473315	59479361	ENSG00000254466	OR4D10
11	59503576	59504511	ENSG00000176200	OR4D11
11	59511368	59520703	ENSG00000172742	OR4D9
11	59574398	59616144	ENSG00000110048	OSBP
11	59636716	59668980	ENSG00000166889	PATL1
11	59706057	59706383	ENSG00000223223	RN7SKP192
11	59712916	59713845	ENSG00000172289	OR10V1
11	59713456	59805882	ENSG00000166900	STX3
11	59806135	59810872	ENSG00000166902	MRPL16
11	59829268	59845501	ENSG00000134812	GIF
11	59852800	59866575	ENSG00000134827	TCN1
11	60040275	60048044	ENSG00000149507	OOSP2
11	60056587	60071128	ENSG00000149516	MS4A3
11	60088261	60098466	ENSG00000149534	MS4A2
11	60172014	60184666	ENSG00000110077	MS4A6A
11	60185702	60317944	ENSG00000110079	MS4A4A
11	60209071	60209156	ENSG00000275344	MIR6503
11	60334831	60396596	ENSG00000166926	MS4A6E
11	60378482	60395951	ENSG00000166927	MS4A7
